ltable_id,rtable_id,label
altosight_747,altosight_778,0
altosight_157,altosight_672,0
altosight_407,altosight_488,0
altosight_532,altosight_638,0
altosight_355,altosight_564,0
altosight_011,altosight_665,0
altosight_219,altosight_335,0
altosight_402,altosight_495,0
altosight_198,altosight_257,0
altosight_074,altosight_455,0
altosight_141,altosight_744,0
altosight_162,altosight_315,0
altosight_120,altosight_656,0
altosight_380,altosight_527,0
altosight_475,altosight_749,0
altosight_452,altosight_456,0
altosight_350,altosight_546,0
altosight_126,altosight_198,0
altosight_356,altosight_389,0
altosight_502,altosight_718,0
altosight_644,altosight_791,0
altosight_150,altosight_252,0
altosight_730,altosight_733,0
altosight_262,altosight_656,0
altosight_161,altosight_480,0
altosight_559,altosight_627,0
altosight_097,altosight_445,0
altosight_241,altosight_682,0
altosight_566,altosight_809,0
altosight_239,altosight_738,0
altosight_181,altosight_577,0
altosight_149,altosight_496,0
altosight_091,altosight_192,0
altosight_238,altosight_495,0
altosight_089,altosight_357,0
altosight_222,altosight_263,0
altosight_048,altosight_190,0
altosight_509,altosight_781,0
altosight_725,altosight_748,0
altosight_220,altosight_341,0
altosight_350,altosight_820,0
altosight_036,altosight_809,0
altosight_072,altosight_191,0
altosight_125,altosight_525,0
altosight_104,altosight_413,0
altosight_407,altosight_774,0
altosight_114,altosight_337,0
altosight_132,altosight_453,0
altosight_140,altosight_342,0
altosight_057,altosight_332,0
altosight_009,altosight_329,0
altosight_031,altosight_341,0
altosight_190,altosight_359,0
altosight_254,altosight_348,0
altosight_618,altosight_768,0
altosight_393,altosight_504,0
altosight_127,altosight_133,0
altosight_549,altosight_634,0
altosight_091,altosight_629,0
altosight_317,altosight_603,0
altosight_452,altosight_628,0
altosight_701,altosight_718,0
altosight_320,altosight_829,0
altosight_098,altosight_700,0
altosight_138,altosight_727,0
altosight_064,altosight_137,0
altosight_510,altosight_726,0
altosight_106,altosight_523,0
altosight_026,altosight_127,0
altosight_353,altosight_601,0
altosight_111,altosight_721,0
altosight_561,altosight_631,0
altosight_179,altosight_647,0
altosight_296,altosight_448,0
altosight_551,altosight_636,0
altosight_362,altosight_677,0
altosight_466,altosight_519,0
altosight_288,altosight_368,0
altosight_033,altosight_058,0
altosight_288,altosight_504,0
altosight_242,altosight_763,0
altosight_441,altosight_803,0
altosight_246,altosight_728,0
altosight_478,altosight_695,0
altosight_054,altosight_213,0
altosight_284,altosight_392,0
altosight_268,altosight_732,0
altosight_283,altosight_799,0
altosight_214,altosight_420,0
altosight_250,altosight_306,0
altosight_354,altosight_385,0
altosight_221,altosight_692,0
altosight_459,altosight_804,0
altosight_069,altosight_775,0
altosight_497,altosight_788,0
altosight_102,altosight_659,0
altosight_378,altosight_549,0
altosight_203,altosight_407,0
altosight_202,altosight_253,0
altosight_490,altosight_525,0
altosight_080,altosight_255,0
altosight_255,altosight_779,0
altosight_328,altosight_596,0
altosight_339,altosight_468,0
altosight_181,altosight_687,0
altosight_667,altosight_760,0
altosight_690,altosight_793,0
altosight_115,altosight_578,0
altosight_140,altosight_682,0
altosight_083,altosight_134,0
altosight_053,altosight_821,0
altosight_089,altosight_592,0
altosight_073,altosight_299,0
altosight_541,altosight_743,0
altosight_101,altosight_182,0
altosight_191,altosight_384,0
altosight_473,altosight_807,0
altosight_140,altosight_760,0
altosight_189,altosight_739,0
altosight_354,altosight_676,0
altosight_546,altosight_626,0
altosight_438,altosight_444,0
altosight_473,altosight_650,0
altosight_188,altosight_559,0
altosight_289,altosight_387,0
altosight_532,altosight_783,0
altosight_104,altosight_240,0
altosight_060,altosight_554,0
altosight_422,altosight_513,0
altosight_210,altosight_236,0
altosight_353,altosight_776,0
altosight_082,altosight_153,0
altosight_166,altosight_593,0
altosight_367,altosight_404,0
altosight_171,altosight_627,0
altosight_174,altosight_405,0
altosight_091,altosight_800,0
altosight_216,altosight_307,0
altosight_184,altosight_654,0
altosight_353,altosight_416,0
altosight_098,altosight_795,0
altosight_198,altosight_516,0
altosight_039,altosight_467,0
altosight_436,altosight_502,0
altosight_077,altosight_507,0
altosight_184,altosight_598,0
altosight_447,altosight_777,0
altosight_208,altosight_599,0
altosight_456,altosight_757,0
altosight_001,altosight_369,0
altosight_374,altosight_751,0
altosight_158,altosight_419,0
altosight_275,altosight_368,0
altosight_363,altosight_533,0
altosight_100,altosight_110,0
altosight_093,altosight_436,0
altosight_101,altosight_466,0
altosight_371,altosight_757,0
altosight_196,altosight_302,0
altosight_557,altosight_712,0
altosight_551,altosight_652,0
altosight_210,altosight_758,0
altosight_689,altosight_708,0
altosight_267,altosight_334,0
altosight_046,altosight_282,0
altosight_733,altosight_742,0
altosight_287,altosight_818,0
altosight_347,altosight_714,0
altosight_600,altosight_678,0
altosight_149,altosight_782,0
altosight_131,altosight_497,0
altosight_079,altosight_108,0
altosight_130,altosight_522,0
altosight_652,altosight_799,0
altosight_234,altosight_262,0
altosight_401,altosight_555,0
altosight_361,altosight_709,0
altosight_026,altosight_506,0
altosight_418,altosight_609,0
altosight_599,altosight_743,0
altosight_513,altosight_826,0
altosight_669,altosight_679,0
altosight_288,altosight_563,0
altosight_159,altosight_519,0
altosight_451,altosight_787,0
altosight_263,altosight_722,0
altosight_379,altosight_641,0
altosight_017,altosight_687,0
altosight_146,altosight_676,0
altosight_289,altosight_713,0
altosight_004,altosight_374,0
altosight_000,altosight_286,0
altosight_192,altosight_490,0
altosight_206,altosight_707,0
altosight_130,altosight_221,0
altosight_624,altosight_658,0
altosight_311,altosight_425,0
altosight_059,altosight_695,0
altosight_562,altosight_565,0
altosight_129,altosight_766,0
altosight_065,altosight_799,0
altosight_247,altosight_756,0
altosight_256,altosight_463,0
altosight_044,altosight_722,0
altosight_146,altosight_455,0
altosight_209,altosight_647,0
altosight_068,altosight_143,0
altosight_085,altosight_516,0
altosight_649,altosight_785,0
altosight_471,altosight_726,0
altosight_072,altosight_567,0
altosight_090,altosight_142,0
altosight_032,altosight_264,0
altosight_181,altosight_436,0
altosight_247,altosight_391,0
altosight_226,altosight_375,0
altosight_724,altosight_800,0
altosight_336,altosight_445,0
altosight_539,altosight_621,0
altosight_311,altosight_782,0
altosight_305,altosight_501,0
altosight_536,altosight_593,0
altosight_102,altosight_810,0
altosight_133,altosight_807,0
altosight_454,altosight_644,0
altosight_312,altosight_570,0
altosight_712,altosight_814,0
altosight_551,altosight_720,0
altosight_156,altosight_447,0
altosight_433,altosight_596,0
altosight_613,altosight_629,0
altosight_259,altosight_312,0
altosight_221,altosight_755,0
altosight_724,altosight_822,0
altosight_119,altosight_591,0
altosight_404,altosight_408,0
altosight_193,altosight_407,0
altosight_039,altosight_131,0
altosight_570,altosight_767,0
altosight_229,altosight_725,0
altosight_220,altosight_520,0
altosight_339,altosight_420,0
altosight_655,altosight_823,0
altosight_113,altosight_421,0
altosight_382,altosight_730,0
altosight_205,altosight_418,0
altosight_185,altosight_408,0
altosight_309,altosight_563,0
altosight_055,altosight_614,0
altosight_428,altosight_671,0
altosight_170,altosight_692,0
altosight_102,altosight_775,0
altosight_269,altosight_382,0
altosight_582,altosight_773,0
altosight_177,altosight_428,0
altosight_177,altosight_829,0
altosight_265,altosight_300,0
altosight_224,altosight_702,0
altosight_471,altosight_706,0
altosight_292,altosight_768,0
altosight_021,altosight_483,0
altosight_680,altosight_789,0
altosight_444,altosight_497,0
altosight_231,altosight_247,0
altosight_210,altosight_584,0
altosight_036,altosight_242,0
altosight_331,altosight_356,0
altosight_245,altosight_780,0
altosight_424,altosight_524,0
altosight_477,altosight_713,0
altosight_141,altosight_689,0
altosight_282,altosight_676,0
altosight_049,altosight_321,0
altosight_112,altosight_756,0
altosight_047,altosight_764,0
altosight_123,altosight_213,0
altosight_415,altosight_486,0
altosight_112,altosight_490,0
altosight_161,altosight_358,0
altosight_767,altosight_807,0
altosight_342,altosight_684,0
altosight_038,altosight_307,0
altosight_401,altosight_705,0
altosight_399,altosight_620,0
altosight_021,altosight_055,0
altosight_578,altosight_644,0
altosight_289,altosight_705,0
altosight_352,altosight_588,0
altosight_388,altosight_813,0
altosight_024,altosight_482,0
altosight_045,altosight_219,0
altosight_105,altosight_735,0
altosight_188,altosight_753,0
altosight_225,altosight_732,0
altosight_280,altosight_652,0
altosight_020,altosight_493,0
altosight_078,altosight_471,0
altosight_028,altosight_322,0
altosight_257,altosight_749,0
altosight_468,altosight_495,0
altosight_781,altosight_824,0
altosight_086,altosight_772,0
altosight_389,altosight_728,0
altosight_043,altosight_619,0
altosight_168,altosight_830,0
altosight_197,altosight_297,0
altosight_469,altosight_588,0
altosight_008,altosight_367,0
altosight_097,altosight_711,0
altosight_169,altosight_373,0
altosight_304,altosight_433,0
altosight_208,altosight_326,0
altosight_208,altosight_607,0
altosight_029,altosight_109,0
altosight_166,altosight_613,0
altosight_116,altosight_697,0
altosight_122,altosight_500,0
altosight_126,altosight_206,0
altosight_685,altosight_805,0
altosight_094,altosight_225,0
altosight_000,altosight_082,0
altosight_058,altosight_733,0
altosight_160,altosight_338,0
altosight_324,altosight_360,0
altosight_024,altosight_331,0
altosight_249,altosight_717,0
altosight_690,altosight_711,0
altosight_019,altosight_119,0
altosight_184,altosight_437,0
altosight_581,altosight_797,0
altosight_026,altosight_372,0
altosight_190,altosight_216,0
altosight_554,altosight_777,0
altosight_448,altosight_475,0
altosight_422,altosight_453,0
altosight_087,altosight_227,0
altosight_332,altosight_514,0
altosight_089,altosight_105,0
altosight_133,altosight_707,0
altosight_382,altosight_506,0
altosight_261,altosight_378,0
altosight_027,altosight_731,0
altosight_363,altosight_551,0
altosight_366,altosight_459,0
altosight_368,altosight_436,0
altosight_364,altosight_377,0
altosight_487,altosight_810,0
altosight_378,altosight_815,0
altosight_079,altosight_653,0
altosight_608,altosight_728,0
altosight_247,altosight_623,0
altosight_150,altosight_319,0
altosight_165,altosight_600,0
altosight_022,altosight_523,0
altosight_072,altosight_234,0
altosight_196,altosight_619,0
altosight_413,altosight_555,0
altosight_019,altosight_625,0
altosight_070,altosight_261,0
altosight_060,altosight_106,0
altosight_012,altosight_695,0
altosight_140,altosight_245,0
altosight_098,altosight_643,0
altosight_345,altosight_351,0
altosight_435,altosight_456,0
altosight_345,altosight_350,0
altosight_367,altosight_805,0
altosight_376,altosight_535,0
altosight_202,altosight_733,0
altosight_485,altosight_810,0
altosight_154,altosight_317,0
altosight_081,altosight_630,0
altosight_615,altosight_733,0
altosight_103,altosight_210,0
altosight_192,altosight_388,0
altosight_433,altosight_505,0
altosight_297,altosight_816,0
altosight_353,altosight_785,0
altosight_103,altosight_403,0
altosight_589,altosight_686,0
altosight_244,altosight_777,0
altosight_703,altosight_752,0
altosight_099,altosight_329,0
altosight_205,altosight_696,0
altosight_065,altosight_694,0
altosight_650,altosight_821,0
altosight_304,altosight_834,0
altosight_521,altosight_625,0
altosight_495,altosight_524,0
altosight_038,altosight_698,0
altosight_216,altosight_800,0
altosight_162,altosight_411,0
altosight_342,altosight_384,0
altosight_465,altosight_509,0
altosight_082,altosight_321,0
altosight_166,altosight_275,0
altosight_190,altosight_681,0
altosight_543,altosight_578,0
altosight_156,altosight_646,0
altosight_240,altosight_557,0
altosight_141,altosight_781,0
altosight_306,altosight_521,0
altosight_627,altosight_751,0
altosight_527,altosight_737,0
altosight_345,altosight_586,0
altosight_261,altosight_347,0
altosight_032,altosight_459,0
altosight_471,altosight_696,0
altosight_107,altosight_325,0
altosight_112,altosight_657,0
altosight_537,altosight_562,0
altosight_054,altosight_161,0
altosight_569,altosight_698,0
altosight_028,altosight_044,0
altosight_238,altosight_419,0
altosight_253,altosight_464,0
altosight_318,altosight_614,0
altosight_001,altosight_337,0
altosight_035,altosight_267,0
altosight_280,altosight_350,0
altosight_494,altosight_525,0
altosight_079,altosight_647,0
altosight_214,altosight_802,0
altosight_067,altosight_715,0
altosight_002,altosight_533,0
altosight_186,altosight_191,0
altosight_278,altosight_282,0
altosight_136,altosight_298,0
altosight_011,altosight_245,0
altosight_576,altosight_648,0
altosight_065,altosight_777,0
altosight_086,altosight_335,0
altosight_534,altosight_648,0
altosight_246,altosight_778,0
altosight_080,altosight_577,0
altosight_195,altosight_499,0
altosight_681,altosight_800,0
altosight_191,altosight_793,0
altosight_294,altosight_691,0
altosight_043,altosight_283,0
altosight_196,altosight_587,0
altosight_234,altosight_439,0
altosight_348,altosight_742,0
altosight_056,altosight_445,0
altosight_475,altosight_697,0
altosight_114,altosight_583,0
altosight_285,altosight_624,0
altosight_225,altosight_492,0
altosight_018,altosight_133,0
altosight_178,altosight_447,0
altosight_620,altosight_635,0
altosight_070,altosight_765,0
altosight_535,altosight_747,0
altosight_019,altosight_751,0
altosight_306,altosight_642,0
altosight_327,altosight_343,0
altosight_188,altosight_695,0
altosight_562,altosight_707,0
altosight_105,altosight_690,0
altosight_006,altosight_040,0
altosight_593,altosight_683,0
altosight_236,altosight_285,0
altosight_273,altosight_830,0
altosight_498,altosight_779,0
altosight_013,altosight_622,0
altosight_599,altosight_683,0
altosight_444,altosight_606,0
altosight_014,altosight_346,0
altosight_415,altosight_630,0
altosight_128,altosight_268,0
altosight_371,altosight_649,0
altosight_119,altosight_796,0
altosight_057,altosight_382,0
altosight_081,altosight_704,0
altosight_278,altosight_505,0
altosight_135,altosight_420,0
altosight_372,altosight_714,0
altosight_069,altosight_705,0
altosight_488,altosight_563,0
altosight_124,altosight_746,0
altosight_190,altosight_771,0
altosight_225,altosight_370,0
altosight_535,altosight_720,0
altosight_328,altosight_626,0
altosight_111,altosight_674,0
altosight_373,altosight_770,0
altosight_147,altosight_497,0
altosight_581,altosight_773,0
altosight_158,altosight_819,0
altosight_070,altosight_378,0
altosight_088,altosight_720,0
altosight_100,altosight_306,0
altosight_547,altosight_762,0
altosight_155,altosight_688,0
altosight_045,altosight_345,0
altosight_025,altosight_348,0
altosight_537,altosight_816,0
altosight_092,altosight_174,0
altosight_488,altosight_594,0
altosight_627,altosight_682,0
altosight_047,altosight_074,0
altosight_133,altosight_826,0
altosight_089,altosight_412,0
altosight_099,altosight_477,0
altosight_197,altosight_238,0
altosight_051,altosight_134,0
altosight_375,altosight_741,0
altosight_286,altosight_446,0
altosight_139,altosight_772,0
altosight_396,altosight_823,0
altosight_110,altosight_230,0
altosight_102,altosight_488,0
altosight_247,altosight_292,0
altosight_547,altosight_714,0
altosight_060,altosight_083,0
altosight_460,altosight_728,0
altosight_238,altosight_560,0
altosight_726,altosight_792,0
altosight_532,altosight_754,0
altosight_113,altosight_470,0
altosight_010,altosight_231,0
altosight_246,altosight_764,0
altosight_811,altosight_813,0
altosight_353,altosight_808,0
altosight_386,altosight_409,0
altosight_272,altosight_615,0
altosight_404,altosight_515,0
altosight_758,altosight_776,0
altosight_612,altosight_627,0
altosight_572,altosight_777,0
altosight_540,altosight_581,0
altosight_403,altosight_526,0
altosight_083,altosight_823,0
altosight_126,altosight_213,0
altosight_108,altosight_176,0
altosight_197,altosight_255,0
altosight_047,altosight_732,0
altosight_590,altosight_822,0
altosight_119,altosight_540,0
altosight_368,altosight_652,0
altosight_272,altosight_278,0
altosight_278,altosight_779,0
altosight_675,altosight_735,0
altosight_182,altosight_605,0
altosight_533,altosight_727,0
altosight_228,altosight_390,0
altosight_185,altosight_277,0
altosight_111,altosight_670,0
altosight_592,altosight_731,0
altosight_674,altosight_701,0
altosight_244,altosight_249,0
altosight_100,altosight_253,0
altosight_168,altosight_284,0
altosight_503,altosight_526,0
altosight_557,altosight_615,0
altosight_115,altosight_337,0
altosight_066,altosight_369,0
altosight_308,altosight_751,0
altosight_346,altosight_520,0
altosight_591,altosight_627,0
altosight_357,altosight_690,0
altosight_195,altosight_536,0
altosight_199,altosight_667,0
altosight_016,altosight_184,0
altosight_024,altosight_389,0
altosight_721,altosight_737,0
altosight_231,altosight_817,0
altosight_083,altosight_438,0
altosight_069,altosight_520,0
altosight_219,altosight_326,0
altosight_185,altosight_755,0
altosight_003,altosight_218,0
altosight_031,altosight_724,0
altosight_545,altosight_723,0
altosight_047,altosight_684,0
altosight_591,altosight_594,0
altosight_728,altosight_732,0
altosight_032,altosight_300,0
altosight_345,altosight_734,0
altosight_119,altosight_226,0
altosight_520,altosight_823,0
altosight_627,altosight_711,0
altosight_490,altosight_527,0
altosight_041,altosight_084,0
altosight_083,altosight_314,0
altosight_291,altosight_423,0
altosight_259,altosight_399,0
altosight_276,altosight_298,0
altosight_308,altosight_463,0
altosight_330,altosight_701,0
altosight_282,altosight_594,0
altosight_006,altosight_041,0
altosight_157,altosight_311,0
altosight_414,altosight_440,0
altosight_027,altosight_529,0
altosight_384,altosight_749,0
altosight_417,altosight_509,0
altosight_124,altosight_133,0
altosight_021,altosight_755,0
altosight_489,altosight_590,0
altosight_126,altosight_549,0
altosight_495,altosight_712,0
altosight_351,altosight_721,0
altosight_233,altosight_784,0
altosight_452,altosight_758,0
altosight_272,altosight_409,0
altosight_032,altosight_654,0
altosight_407,altosight_511,0
altosight_580,altosight_711,0
altosight_527,altosight_573,0
altosight_042,altosight_232,0
altosight_177,altosight_596,0
altosight_064,altosight_696,0
altosight_485,altosight_816,0
altosight_027,altosight_416,0
altosight_228,altosight_673,0
altosight_227,altosight_589,0
altosight_732,altosight_738,0
altosight_243,altosight_397,0
altosight_600,altosight_648,0
altosight_174,altosight_719,0
altosight_161,altosight_196,0
altosight_279,altosight_765,0
altosight_113,altosight_378,0
altosight_069,altosight_117,0
altosight_565,altosight_655,0
altosight_461,altosight_508,0
altosight_338,altosight_562,0
altosight_183,altosight_255,0
altosight_179,altosight_472,0
altosight_366,altosight_804,0
altosight_766,altosight_833,0
altosight_188,altosight_289,0
altosight_582,altosight_790,0
altosight_567,altosight_614,0
altosight_335,altosight_794,0
altosight_151,altosight_382,0
altosight_232,altosight_348,0
altosight_237,altosight_579,0
altosight_734,altosight_815,0
altosight_053,altosight_659,0
altosight_299,altosight_670,0
altosight_462,altosight_600,0
altosight_357,altosight_775,0
altosight_119,altosight_664,0
altosight_407,altosight_733,0
altosight_257,altosight_554,0
altosight_319,altosight_755,0
altosight_397,altosight_662,0
altosight_129,altosight_245,0
altosight_096,altosight_486,0
altosight_276,altosight_330,0
altosight_238,altosight_799,0
altosight_074,altosight_774,0
altosight_110,altosight_478,0
altosight_177,altosight_257,0
altosight_436,altosight_692,0
altosight_011,altosight_581,0
altosight_236,altosight_632,0
altosight_604,altosight_608,0
altosight_201,altosight_405,0
altosight_022,altosight_538,0
altosight_070,altosight_250,0
altosight_111,altosight_783,0
altosight_040,altosight_497,0
altosight_101,altosight_644,0
altosight_135,altosight_598,0
altosight_620,altosight_715,0
altosight_462,altosight_730,0
altosight_131,altosight_274,0
altosight_109,altosight_382,0
altosight_094,altosight_417,0
altosight_090,altosight_383,0
altosight_067,altosight_159,0
altosight_256,altosight_438,0
altosight_383,altosight_655,0
altosight_396,altosight_399,0
altosight_098,altosight_675,0
altosight_474,altosight_576,0
altosight_489,altosight_588,0
altosight_554,altosight_748,0
altosight_212,altosight_545,0
altosight_148,altosight_759,0
altosight_223,altosight_422,0
altosight_406,altosight_610,0
altosight_602,altosight_791,0
altosight_130,altosight_229,0
altosight_500,altosight_655,0
altosight_006,altosight_797,0
altosight_050,altosight_759,0
altosight_319,altosight_738,0
altosight_317,altosight_512,0
altosight_073,altosight_606,0
altosight_230,altosight_413,0
altosight_030,altosight_177,0
altosight_252,altosight_823,0
altosight_050,altosight_519,0
altosight_054,altosight_700,0
altosight_084,altosight_818,0
altosight_039,altosight_588,0
altosight_018,altosight_473,0
altosight_043,altosight_419,0
altosight_224,altosight_831,0
altosight_362,altosight_483,0
altosight_019,altosight_049,0
altosight_187,altosight_732,0
altosight_373,altosight_647,0
altosight_451,altosight_738,0
altosight_341,altosight_435,0
altosight_763,altosight_828,0
altosight_412,altosight_582,0
altosight_318,altosight_524,0
altosight_232,altosight_570,0
altosight_275,altosight_393,0
altosight_598,altosight_723,0
altosight_352,altosight_563,0
altosight_196,altosight_818,0
altosight_449,altosight_537,0
altosight_187,altosight_531,0
altosight_242,altosight_611,0
altosight_311,altosight_594,0
altosight_043,altosight_452,0
altosight_414,altosight_681,0
altosight_045,altosight_790,0
altosight_338,altosight_752,0
altosight_260,altosight_763,0
altosight_615,altosight_648,0
altosight_104,altosight_165,0
altosight_274,altosight_466,0
altosight_520,altosight_698,0
altosight_097,altosight_699,0
altosight_519,altosight_786,0
altosight_325,altosight_392,0
altosight_081,altosight_635,0
altosight_043,altosight_227,0
altosight_192,altosight_713,0
altosight_359,altosight_548,0
altosight_288,altosight_724,0
altosight_319,altosight_475,0
altosight_675,altosight_796,0
altosight_271,altosight_496,0
altosight_166,altosight_596,0
altosight_076,altosight_582,0
altosight_363,altosight_505,0
altosight_269,altosight_394,0
altosight_344,altosight_454,0
altosight_221,altosight_309,0
altosight_538,altosight_674,0
altosight_342,altosight_796,0
altosight_231,altosight_408,0
altosight_138,altosight_154,0
altosight_113,altosight_234,0
altosight_104,altosight_534,0
altosight_503,altosight_718,0
altosight_081,altosight_498,0
altosight_115,altosight_805,0
altosight_707,altosight_744,0
altosight_526,altosight_804,0
altosight_035,altosight_222,0
altosight_476,altosight_533,0
altosight_037,altosight_793,0
altosight_555,altosight_705,0
altosight_239,altosight_777,0
altosight_497,altosight_715,0
altosight_016,altosight_083,0
altosight_530,altosight_568,0
altosight_004,altosight_164,0
altosight_301,altosight_673,0
altosight_230,altosight_727,0
altosight_110,altosight_253,0
altosight_265,altosight_385,0
altosight_068,altosight_619,0
altosight_353,altosight_715,0
altosight_193,altosight_763,0
altosight_044,altosight_454,0
altosight_229,altosight_408,0
altosight_101,altosight_299,0
altosight_535,altosight_674,0
altosight_432,altosight_454,0
altosight_146,altosight_503,0
altosight_374,altosight_739,0
altosight_329,altosight_740,0
altosight_303,altosight_755,0
altosight_528,altosight_705,0
altosight_207,altosight_381,0
altosight_404,altosight_798,0
altosight_130,altosight_524,0
altosight_007,altosight_828,0
altosight_458,altosight_629,0
altosight_001,altosight_720,0
altosight_454,altosight_621,0
altosight_278,altosight_766,0
altosight_423,altosight_473,0
altosight_557,altosight_579,0
altosight_208,altosight_252,0
altosight_151,altosight_782,0
altosight_391,altosight_522,0
altosight_527,altosight_768,0
altosight_174,altosight_757,0
altosight_347,altosight_640,0
altosight_226,altosight_689,0
altosight_469,altosight_489,0
altosight_208,altosight_344,0
altosight_312,altosight_821,0
altosight_150,altosight_351,0
altosight_182,altosight_752,0
altosight_138,altosight_394,0
altosight_681,altosight_682,0
altosight_132,altosight_306,0
altosight_402,altosight_674,0
altosight_111,altosight_354,0
altosight_112,altosight_486,0
altosight_245,altosight_433,0
altosight_379,altosight_831,0
altosight_282,altosight_653,0
altosight_447,altosight_594,0
altosight_410,altosight_559,0
altosight_066,altosight_488,0
altosight_659,altosight_748,0
altosight_189,altosight_701,0
altosight_229,altosight_355,0
altosight_476,altosight_705,0
altosight_116,altosight_647,0
altosight_300,altosight_309,0
altosight_119,altosight_754,0
altosight_063,altosight_725,0
altosight_530,altosight_670,0
altosight_235,altosight_681,0
altosight_530,altosight_786,0
altosight_366,altosight_550,0
altosight_154,altosight_425,0
altosight_388,altosight_443,0
altosight_156,altosight_555,0
altosight_145,altosight_439,0
altosight_322,altosight_641,0
altosight_277,altosight_294,0
altosight_014,altosight_551,0
altosight_397,altosight_590,0
altosight_147,altosight_422,0
altosight_481,altosight_646,0
altosight_395,altosight_723,0
altosight_296,altosight_620,0
altosight_215,altosight_831,0
altosight_341,altosight_734,0
altosight_064,altosight_285,0
altosight_228,altosight_399,0
altosight_678,altosight_779,0
altosight_165,altosight_339,0
altosight_591,altosight_732,0
altosight_286,altosight_813,0
altosight_009,altosight_089,0
altosight_017,altosight_187,0
altosight_167,altosight_784,0
altosight_398,altosight_518,0
altosight_559,altosight_567,0
altosight_015,altosight_550,0
altosight_092,altosight_605,0
altosight_544,altosight_618,0
altosight_425,altosight_601,0
altosight_654,altosight_791,0
altosight_253,altosight_790,0
altosight_577,altosight_705,0
altosight_238,altosight_833,0
altosight_454,altosight_542,0
altosight_383,altosight_578,0
altosight_378,altosight_665,0
altosight_221,altosight_640,0
altosight_226,altosight_505,0
altosight_232,altosight_557,0
altosight_530,altosight_559,0
altosight_227,altosight_700,0
altosight_174,altosight_389,0
altosight_116,altosight_741,0
altosight_546,altosight_765,0
altosight_115,altosight_539,0
altosight_028,altosight_217,0
altosight_297,altosight_583,0
altosight_255,altosight_417,0
altosight_460,altosight_506,0
altosight_020,altosight_154,0
altosight_343,altosight_614,0
altosight_098,altosight_710,0
altosight_139,altosight_172,0
altosight_192,altosight_723,0
altosight_372,altosight_797,0
altosight_038,altosight_429,0
altosight_604,altosight_698,0
altosight_166,altosight_609,0
altosight_286,altosight_608,0
altosight_111,altosight_252,0
altosight_674,altosight_814,0
altosight_021,altosight_314,0
altosight_159,altosight_731,0
altosight_374,altosight_777,0
altosight_144,altosight_451,0
altosight_164,altosight_209,0
altosight_462,altosight_736,0
altosight_125,altosight_760,0
altosight_128,altosight_278,0
altosight_064,altosight_590,0
altosight_068,altosight_277,0
altosight_730,altosight_745,0
altosight_373,altosight_722,0
altosight_117,altosight_319,0
altosight_490,altosight_680,0
altosight_129,altosight_147,0
altosight_282,altosight_365,0
altosight_140,altosight_412,0
altosight_073,altosight_429,0
altosight_189,altosight_325,0
altosight_117,altosight_647,0
altosight_549,altosight_732,0
altosight_039,altosight_604,0
altosight_383,altosight_510,0
altosight_524,altosight_739,0
altosight_179,altosight_573,0
altosight_409,altosight_602,0
altosight_068,altosight_631,0
altosight_130,altosight_223,0
altosight_178,altosight_479,0
altosight_351,altosight_429,0
altosight_117,altosight_152,0
altosight_193,altosight_677,0
altosight_049,altosight_276,0
altosight_170,altosight_714,0
altosight_015,altosight_523,0
altosight_027,altosight_827,0
altosight_717,altosight_783,0
altosight_026,altosight_218,0
altosight_456,altosight_618,0
altosight_201,altosight_494,0
altosight_264,altosight_748,0
altosight_622,altosight_745,0
altosight_063,altosight_636,0
altosight_531,altosight_728,0
altosight_519,altosight_764,0
altosight_268,altosight_378,0
altosight_346,altosight_440,0
altosight_134,altosight_501,0
altosight_107,altosight_716,0
altosight_270,altosight_799,0
altosight_213,altosight_677,0
altosight_064,altosight_701,0
altosight_434,altosight_573,0
altosight_254,altosight_482,0
altosight_333,altosight_555,0
altosight_268,altosight_728,0
altosight_239,altosight_806,0
altosight_176,altosight_621,0
altosight_025,altosight_660,0
altosight_071,altosight_748,0
altosight_685,altosight_765,0
altosight_369,altosight_651,0
altosight_357,altosight_466,0
altosight_028,altosight_415,0
altosight_510,altosight_671,0
altosight_106,altosight_333,0
altosight_537,altosight_776,0
altosight_462,altosight_707,0
altosight_702,altosight_751,0
altosight_054,altosight_822,0
altosight_402,altosight_524,0
altosight_266,altosight_606,0
altosight_141,altosight_225,0
altosight_417,altosight_435,0
altosight_254,altosight_546,0
altosight_362,altosight_768,0
altosight_144,altosight_183,0
altosight_224,altosight_516,0
altosight_047,altosight_750,0
altosight_795,altosight_809,0
altosight_224,altosight_457,0
altosight_124,altosight_127,0
altosight_388,altosight_705,0
altosight_089,altosight_356,0
altosight_325,altosight_453,0
altosight_159,altosight_709,0
altosight_346,altosight_480,0
altosight_279,altosight_799,0
altosight_305,altosight_470,0
altosight_035,altosight_433,0
altosight_005,altosight_473,0
altosight_539,altosight_811,0
altosight_321,altosight_709,0
altosight_275,altosight_769,0
altosight_196,altosight_707,0
altosight_319,altosight_324,0
altosight_112,altosight_443,0
altosight_204,altosight_556,0
altosight_044,altosight_705,0
altosight_470,altosight_642,0
altosight_057,altosight_058,0
altosight_751,altosight_834,0
altosight_553,altosight_727,0
altosight_674,altosight_763,0
altosight_691,altosight_833,0
altosight_212,altosight_719,0
altosight_312,altosight_361,0
altosight_316,altosight_458,0
