l_id,r_id
nc_8005327,nc_7338586
nc_590817,nc_7187202
nc_4176954,nc_11286838
nc_6963340,nc_6932976
nc_7146586,nc_6559193
nc_7146586,nc_7147996
nc_7146586,nc_6575502
nc_6559193,nc_7147996
nc_6559193,nc_6575502
nc_7147996,nc_6575502
nc_9402339,nc_8932467
nc_13048064,nc_3737184
nc_10410663,nc_9456274
nc_337366,nc_12605695
nc_8217017,nc_8432792
nc_8217017,nc_11959513
nc_8432792,nc_11959513
nc_9843473,nc_13138006
nc_9843473,nc_8002330
nc_13138006,nc_8002330
nc_2535194,nc_4007584
nc_10838462,nc_8815955
nc_12057962,nc_9044766
nc_7321298,nc_6440079
nc_12909240,nc_13971170
nc_12909240,nc_13957572
nc_12909240,nc_11728056
nc_12909240,nc_11785207
nc_13971170,nc_13957572
nc_13971170,nc_11728056
nc_13971170,nc_11785207
nc_13957572,nc_11728056
nc_13957572,nc_11785207
nc_11728056,nc_11785207
nc_13264527,nc_9378947
nc_13264527,nc_10317760
nc_9378947,nc_10317760
nc_1347294,nc_2246573
nc_2736370,nc_9215253
nc_8888305,nc_3795489
nc_199648,nc_71124
nc_3592670,nc_9660467
nc_8282901,nc_1143263
nc_7536879,nc_12014089
nc_1207595,nc_1208510
nc_1207595,nc_1225738
nc_1208510,nc_1225738
nc_3986294,nc_3037405
nc_6151470,nc_744165
nc_2393270,nc_2567801
nc_2393270,nc_2367566
nc_2567801,nc_2367566
nc_11089123,nc_8034142
nc_2800908,nc_8923460
nc_2800908,nc_10580082
nc_8923460,nc_10580082
nc_8305842,nc_523243
nc_121600,nc_180149
nc_121600,nc_4085478
nc_180149,nc_4085478
nc_1467203,nc_1194406
nc_11623173,nc_11599601
nc_7277442,nc_1587349
nc_8089910,nc_7742896
nc_3696259,nc_12544239
nc_11785108,nc_13998348
nc_2654569,nc_8702617
nc_6396620,nc_1134568
nc_11366437,nc_10445355
nc_11366437,nc_11240286
nc_10445355,nc_11240286
nc_3010939,nc_3884036
nc_10415043,nc_3239581
nc_8995910,nc_8901399
nc_8995910,nc_9753085
nc_8901399,nc_9753085
nc_10238437,nc_9654436
nc_10238437,nc_1749579
nc_10238437,nc_9808532
nc_9654436,nc_1749579
nc_9654436,nc_9808532
nc_1749579,nc_9808532
nc_2629607,nc_2552495
nc_2629607,nc_6253084
nc_2552495,nc_6253084
nc_2450273,nc_13675962
nc_6902696,nc_12729060
nc_10383879,nc_10559233
nc_12938899,nc_8335525
nc_12938899,nc_514317
nc_8335525,nc_514317
nc_9387726,nc_2468787
nc_3374947,nc_12256105
nc_10722915,nc_10678238
nc_8966110,nc_2782745
nc_10958781,nc_12328763
nc_6549386,nc_13734646
nc_6549386,nc_1148327
nc_6549386,nc_1676353
nc_13734646,nc_1148327
nc_13734646,nc_1676353
nc_1148327,nc_1676353
nc_2052834,nc_2038090
nc_1805240,nc_1707801
nc_1805240,nc_9019710
nc_1707801,nc_9019710
nc_3116463,nc_263457
nc_292823,nc_9207627
nc_9652648,nc_2530100
nc_9652648,nc_12937433
nc_2530100,nc_12937433
nc_13038399,nc_10324488
nc_13038399,nc_3724900
nc_13038399,nc_896581
nc_13038399,nc_9772236
nc_10324488,nc_3724900
nc_10324488,nc_896581
nc_10324488,nc_9772236
nc_3724900,nc_896581
nc_3724900,nc_9772236
nc_896581,nc_9772236
nc_6633738,nc_12507234
nc_13024138,nc_6997950
nc_9005390,nc_9397236
nc_9005390,nc_10129923
nc_9397236,nc_10129923
nc_8925124,nc_13267497
nc_7581036,nc_969593
nc_12882067,nc_8026099
nc_11255716,nc_9936298
nc_697446,nc_12508277
nc_6509756,nc_3068826
nc_946239,nc_9660193
nc_3725437,nc_9637366
nc_7982478,nc_8521870
nc_7982478,nc_8255298
nc_8521870,nc_8255298
nc_1319224,nc_1342382
nc_12285999,nc_4089630
nc_3548737,nc_10037613
nc_3697284,nc_12529865
nc_10247615,nc_13326251
nc_6865462,nc_9363665
nc_6837198,nc_2124605
nc_1164075,nc_8232073
nc_497691,nc_829312
nc_13293721,nc_6728234
nc_11153680,nc_11032678
nc_11153680,nc_11154988
nc_11032678,nc_11154988
nc_1180788,nc_7323935
nc_6610008,nc_8490399
nc_6610008,nc_13873467
nc_6610008,nc_910336
nc_8490399,nc_13873467
nc_8490399,nc_910336
nc_13873467,nc_910336
nc_9134674,nc_3248237
nc_9134674,nc_12287379
nc_3248237,nc_12287379
nc_12847891,nc_9830789
nc_2797511,nc_2803843
nc_6645261,nc_11525470
nc_6645261,nc_13174628
nc_11525470,nc_13174628
nc_13506078,nc_2152233
nc_6166196,nc_741279
nc_6166196,nc_6133153
nc_6166196,nc_533753
nc_741279,nc_6133153
nc_741279,nc_533753
nc_6133153,nc_533753
nc_8725369,nc_13092354
nc_8725369,nc_7168685
nc_13092354,nc_7168685
nc_265645,nc_6052374
nc_265645,nc_6064354
nc_6052374,nc_6064354
nc_3321575,nc_203169
nc_13086662,nc_8915970
nc_563303,nc_5974269
nc_10220139,nc_9169588
nc_158319,nc_9655308
nc_9753093,nc_148884
nc_12753868,nc_3554597
nc_12753868,nc_3695877
nc_3554597,nc_3695877
nc_3012321,nc_3853547
nc_2968549,nc_1402614
nc_13842410,nc_12544233
nc_10100369,nc_3718019
nc_2623328,nc_11566856
nc_341179,nc_8892789
nc_8627825,nc_1009693
nc_10244316,nc_10238463
nc_658561,nc_673010
nc_8516538,nc_8370505
nc_8516538,nc_7464045
nc_8370505,nc_7464045
nc_5955468,nc_6007424
nc_5955468,nc_5957581
nc_6007424,nc_5957581
nc_3358161,nc_12372347
nc_1790948,nc_1810649
nc_4012708,nc_10967581
nc_8257512,nc_7944412
nc_6614507,nc_3540169
nc_2720512,nc_6228041
nc_6386113,nc_11213517
nc_12743493,nc_2144293
nc_1540423,nc_1629861
nc_11032993,nc_11664963
nc_3354008,nc_11213130
nc_13082917,nc_6642076
nc_9372890,nc_9048849
nc_9216042,nc_13393424
nc_3699055,nc_13023922
nc_3699055,nc_6738214
nc_13023922,nc_6738214
nc_5990562,nc_5971067
nc_3052880,nc_8768182
nc_3362004,nc_13124010
nc_4088293,nc_9416895
nc_10575459,nc_8910365
nc_6576031,nc_70522
nc_11398449,nc_8247946
nc_650917,nc_493928
nc_650917,nc_523188
nc_493928,nc_523188
nc_6968916,nc_6970510
nc_9795043,nc_3514156
nc_8557861,nc_12566426
nc_12000997,nc_7340626
nc_7471757,nc_903258
nc_7495982,nc_6530067
nc_8067544,nc_1069433
nc_8067544,nc_1059239
nc_1069433,nc_1059239
nc_9139224,nc_397486
nc_9139224,nc_9107444
nc_397486,nc_9107444
nc_12919165,nc_6717158
nc_8411422,nc_6417073
nc_2908671,nc_2856584
nc_7512889,nc_6512301
nc_1298779,nc_10124944
nc_11296503,nc_8446767
nc_11296503,nc_2728262
nc_8446767,nc_2728262
nc_6831184,nc_13247589
nc_7753171,nc_8486487
nc_7753171,nc_13189722
nc_7753171,nc_9774061
nc_8486487,nc_13189722
nc_8486487,nc_9774061
nc_13189722,nc_9774061
nc_1365691,nc_10413645
nc_4073402,nc_3233837
nc_676638,nc_7163632
nc_1339955,nc_2176374
nc_824027,nc_13556589
nc_10983497,nc_1982523
nc_6657283,nc_10775237
nc_6657283,nc_6619987
nc_10775237,nc_6619987
nc_13909507,nc_3672521
nc_13909507,nc_13847854
nc_13909507,nc_13907090
nc_3672521,nc_13847854
nc_3672521,nc_13907090
nc_13847854,nc_13907090
nc_8703366,nc_975470
nc_117531,nc_1949737
nc_2259451,nc_6843492
nc_615188,nc_640637
nc_615188,nc_6110633
nc_640637,nc_6110633
nc_2572937,nc_2572936
nc_2572937,nc_2572961
nc_2572936,nc_2572961
nc_10848546,nc_10850572
nc_13933366,nc_13926384
nc_13933366,nc_13807519
nc_13926384,nc_13807519
nc_9182905,nc_9327996
nc_13183637,nc_1374395
nc_3939510,nc_4183887
nc_3978729,nc_3240327
nc_7496726,nc_12086792
nc_7033432,nc_7031792
nc_12404322,nc_1527351
nc_12404322,nc_830182
nc_12404322,nc_1502187
nc_1527351,nc_830182
nc_1527351,nc_1502187
nc_830182,nc_1502187
nc_1724908,nc_9726679
nc_8543540,nc_7657517
nc_11463945,nc_6821998
nc_6671061,nc_2084351
nc_2681224,nc_10236568
nc_407622,nc_334051
nc_1326005,nc_6962311
nc_1326005,nc_1359229
nc_1326005,nc_13008036
nc_6962311,nc_1359229
nc_6962311,nc_13008036
nc_1359229,nc_13008036
nc_12146409,nc_7054608
nc_3566313,nc_3234746
nc_2565044,nc_13896007
nc_2060904,nc_13129296
nc_7945845,nc_7104251
nc_8617098,nc_8628558
nc_8617098,nc_8448509
nc_8628558,nc_8448509
nc_163191,nc_9774666
nc_1867162,nc_1851434
nc_1867162,nc_1862096
nc_1851434,nc_1862096
nc_10779090,nc_10051038
nc_12491631,nc_6792640
nc_12136133,nc_989411
nc_6793870,nc_13058740
nc_6857455,nc_9626585
nc_2014248,nc_2019729
nc_14094681,nc_6719287
nc_474609,nc_502727
nc_474609,nc_764397
nc_502727,nc_764397
nc_1214128,nc_14012522
nc_1168713,nc_11263652
nc_12235661,nc_12242517
nc_12899577,nc_13260650
nc_397484,nc_8863407
nc_397484,nc_8886105
nc_8863407,nc_8886105
nc_3340443,nc_9679269
nc_11978180,nc_8222599
nc_9885430,nc_1730944
nc_9885430,nc_3213523
nc_1730944,nc_3213523
nc_8445259,nc_3109044
nc_649688,nc_423550
nc_12539944,nc_12802675
nc_9263870,nc_10225001
nc_9259895,nc_11448932
nc_324580,nc_10542549
nc_11878522,nc_636546
nc_13125132,nc_6634548
nc_13125132,nc_6814041
nc_6634548,nc_6814041
nc_12718856,nc_13134771
nc_6122433,nc_544221
nc_8663132,nc_12330007
nc_7471657,nc_3015982
nc_8491959,nc_12032568
nc_2974501,nc_11691286
nc_2974501,nc_14180537
nc_2974501,nc_14144094
nc_11691286,nc_14180537
nc_11691286,nc_14144094
nc_14180537,nc_14144094
nc_12508185,nc_8621921
nc_9282091,nc_9153254
nc_490351,nc_6170477
nc_12296446,nc_12272201
nc_12296446,nc_12496056
nc_12272201,nc_12496056
nc_401530,nc_13500181
nc_13170459,nc_13270395
nc_12955685,nc_3398004
nc_12955685,nc_3572502
nc_3398004,nc_3572502
nc_8767616,nc_6249530
nc_730958,nc_6818041
nc_8624852,nc_6373135
nc_9286212,nc_10184996
nc_9286212,nc_9272021
nc_9286212,nc_12944959
nc_10184996,nc_9272021
nc_10184996,nc_12944959
nc_9272021,nc_12944959
nc_1747856,nc_9926966
nc_3080214,nc_11290619
nc_3080214,nc_1011627
nc_11290619,nc_1011627
nc_9622195,nc_2689918
nc_11411766,nc_7071307
nc_13252532,nc_3311341
nc_13701355,nc_6516429
nc_10471242,nc_10323250
nc_8538879,nc_10670852
nc_8538879,nc_10798257
nc_10670852,nc_10798257
nc_2052683,nc_10449285
nc_12497322,nc_6793594
nc_13149714,nc_684775
nc_13149714,nc_6185154
nc_684775,nc_6185154
nc_13116168,nc_13888019
nc_14147887,nc_6329591
nc_13900181,nc_10214416
nc_8096137,nc_12153064
nc_576558,nc_6110778
nc_7062951,nc_6574339
nc_3103526,nc_3845486
nc_3103526,nc_14143801
nc_3845486,nc_14143801
nc_643715,nc_8843809
nc_619539,nc_1679693
nc_4064528,nc_11710597
nc_6861968,nc_9909114
nc_7762123,nc_9019609
nc_13170984,nc_12746766
nc_12617379,nc_390862
nc_7146376,nc_6552666
nc_7360218,nc_7786809
nc_7164346,nc_7524438
nc_6963090,nc_6963085
nc_6963090,nc_6921405
nc_6963085,nc_6921405
nc_2971662,nc_10667094
nc_407819,nc_8709804
nc_407819,nc_10972617
nc_8709804,nc_10972617
nc_10511154,nc_10414258
nc_10511154,nc_14046517
nc_10414258,nc_14046517
nc_1189520,nc_1544229
nc_1635941,nc_1811340
nc_6527698,nc_7052932
nc_6527698,nc_13710221
nc_7052932,nc_13710221
nc_9376025,nc_1965218
nc_9376025,nc_846119
nc_1965218,nc_846119
nc_3697110,nc_3321988
nc_3697110,nc_10323672
nc_3321988,nc_10323672
nc_6110330,nc_679346
nc_11239800,nc_969779
nc_10435567,nc_9541503
nc_10012826,nc_2244005
nc_787536,nc_6127316
nc_787536,nc_6165476
nc_6127316,nc_6165476
nc_10687578,nc_118795
nc_6329863,nc_6452043
nc_6329863,nc_7709380
nc_6452043,nc_7709380
nc_10644113,nc_5961577
nc_2849439,nc_7511053
nc_10080196,nc_10389734
nc_6183374,nc_656375
nc_595981,nc_7189204
nc_6122292,nc_2464465
nc_13763642,nc_6769389
nc_8342750,nc_72458
nc_7310429,nc_3199479
nc_7310429,nc_13537027
nc_3199479,nc_13537027
nc_30433,nc_9811200
nc_2668171,nc_10998806
nc_5853191,nc_6007276
nc_3200845,nc_3676992
nc_3200845,nc_3678808
nc_3676992,nc_3678808
nc_7180864,nc_614172
nc_4038296,nc_4089500
nc_9570830,nc_9599141
nc_9570830,nc_9459981
nc_9599141,nc_9459981
nc_8067863,nc_11795967
nc_9237832,nc_3719810
nc_576301,nc_384151
nc_3825784,nc_12965895
nc_8898474,nc_3793698
nc_8898474,nc_10187476
nc_3793698,nc_10187476
nc_11368499,nc_636180
nc_6562995,nc_6003098
nc_12215823,nc_13283697
nc_13913995,nc_9891855
nc_13913995,nc_12768214
nc_13913995,nc_13867121
nc_13913995,nc_13809878
nc_9891855,nc_12768214
nc_9891855,nc_13867121
nc_9891855,nc_13809878
nc_12768214,nc_13867121
nc_12768214,nc_13809878
nc_13867121,nc_13809878
nc_7322755,nc_12125782
nc_319455,nc_9633020
nc_984254,nc_1052924
nc_984254,nc_9153918
nc_1052924,nc_9153918
nc_12018454,nc_13841248
nc_12018454,nc_12107249
nc_13841248,nc_12107249
nc_1156945,nc_7323918
nc_3323625,nc_9613090
nc_13945642,nc_14023424
nc_1373725,nc_6994520
nc_8925063,nc_8892182
nc_8925063,nc_9152945
nc_8892182,nc_9152945
nc_9466859,nc_13734258
nc_2456440,nc_6408917
nc_14032620,nc_13879656
nc_1504170,nc_288554
nc_4060230,nc_4013088
nc_13446922,nc_1367464
nc_9043975,nc_9469094
nc_3462830,nc_3277797
nc_3899307,nc_1211405
nc_10493504,nc_11319350
nc_10493504,nc_2868645
nc_11319350,nc_2868645
nc_3188160,nc_9325773
nc_7388486,nc_4050858
nc_9914959,nc_6328425
nc_9840976,nc_3212926
nc_3289970,nc_9652866
nc_3626494,nc_12902893
nc_2731809,nc_6745057
nc_8921288,nc_3774266
nc_7053444,nc_1617470
nc_1228155,nc_837615
nc_2904150,nc_11360593
nc_2904150,nc_10663224
nc_11360593,nc_10663224
nc_1811269,nc_6476549
nc_488454,nc_1469913
nc_8715482,nc_6092078
nc_13438139,nc_6509432
nc_13685232,nc_144941
nc_13685232,nc_166165
nc_144941,nc_166165
nc_12503770,nc_4086316
nc_11362544,nc_8740012
nc_5855493,nc_13161861
nc_8771902,nc_8798151
nc_402804,nc_3991522
nc_6500280,nc_1723500
nc_7513222,nc_1058045
nc_7513222,nc_8423917
nc_1058045,nc_8423917
nc_3845540,nc_12897151
nc_7726668,nc_2402615
nc_2807671,nc_2756043
nc_10836999,nc_11544853
nc_7051870,nc_13703369
nc_6442804,nc_8260447
nc_3096507,nc_13685838
nc_6321583,nc_8566210
nc_5901841,nc_11506372
nc_6186266,nc_11857452
nc_8694054,nc_7322889
nc_9682971,nc_10279233
nc_12617820,nc_9293265
nc_13524758,nc_3915263
nc_1206974,nc_1634985
nc_388643,nc_10052056
nc_7973618,nc_2500968
nc_12761082,nc_9981863
nc_868775,nc_880464
nc_8625428,nc_6815264
nc_14154096,nc_13984522
nc_3780704,nc_3815382
nc_13771090,nc_1269582
nc_6756421,nc_12461852
nc_3979429,nc_3203788
nc_3979429,nc_4113365
nc_3203788,nc_4113365
nc_6297240,nc_11369928
nc_9775688,nc_14113624
nc_9775688,nc_14087584
nc_14113624,nc_14087584
nc_8378455,nc_8973884
nc_6623196,nc_13541568
nc_6622070,nc_2693839
nc_413285,nc_8720935
nc_11492982,nc_3662635
nc_3055820,nc_3047106
nc_9888056,nc_9160139
nc_1529455,nc_13738066
nc_1216617,nc_1263211
nc_13847915,nc_1212406
nc_6579073,nc_10642138
nc_2217467,nc_2190644
nc_10957880,nc_7789617
nc_6492998,nc_3979005
nc_10860006,nc_10978501
nc_9338736,nc_8698771
nc_9747647,nc_12720471
nc_2606149,nc_2370768
nc_2606149,nc_2521556
nc_2370768,nc_2521556
nc_12028288,nc_8465269
nc_10778640,nc_10667217
nc_10778640,nc_7142863
nc_10667217,nc_7142863
nc_13562158,nc_3205792
nc_6627043,nc_10190814
nc_1784866,nc_10366943
nc_6440186,nc_8599667
nc_3969878,nc_14168357
nc_13111710,nc_9172314
nc_13111710,nc_12535617
nc_9172314,nc_12535617
nc_6785983,nc_10413129
nc_9791830,nc_54387
nc_9791830,nc_54386
nc_9791830,nc_220389
nc_54387,nc_54386
nc_54387,nc_220389
nc_54386,nc_220389
nc_9082228,nc_11184362
nc_1386253,nc_10178611
nc_1078201,nc_8494342
nc_12355975,nc_1344228
nc_12355975,nc_2207841
nc_1344228,nc_2207841
nc_11627090,nc_1134038
nc_9311153,nc_254259
nc_9311153,nc_306799
nc_9311153,nc_9166314
nc_9311153,nc_404462
nc_9311153,nc_9245850
nc_254259,nc_306799
nc_254259,nc_9166314
nc_254259,nc_404462
nc_254259,nc_9245850
nc_306799,nc_9166314
nc_306799,nc_404462
nc_306799,nc_9245850
nc_9166314,nc_404462
nc_9166314,nc_9245850
nc_404462,nc_9245850
nc_8338697,nc_8455561
nc_8338697,nc_11614637
nc_8338697,nc_11593343
nc_8455561,nc_11614637
nc_8455561,nc_11593343
nc_11614637,nc_11593343
nc_8215089,nc_6443901
nc_14112554,nc_13845274
nc_12338792,nc_10122575
nc_2353340,nc_6257423
nc_6149045,nc_654934
nc_10439801,nc_1399559
nc_6260864,nc_2355535
nc_13407863,nc_12747069
nc_13407863,nc_12404240
nc_12747069,nc_12404240
nc_13356694,nc_6641674
nc_12075684,nc_7525514
nc_1485074,nc_1290437
nc_13063827,nc_242556
nc_10226308,nc_9035289
nc_8604945,nc_3670533
nc_12905271,nc_8982710
nc_7768687,nc_1107066
nc_9063028,nc_2883594
nc_9063028,nc_10800043
nc_2883594,nc_10800043
nc_6927552,nc_10520008
nc_6927552,nc_6620747
nc_6927552,nc_10572006
nc_10520008,nc_6620747
nc_10520008,nc_10572006
nc_6620747,nc_10572006
nc_2570445,nc_12068643
nc_2570445,nc_2621834
nc_2570445,nc_2362530
nc_12068643,nc_2621834
nc_12068643,nc_2362530
nc_2621834,nc_2362530
nc_10574845,nc_14053157
nc_887679,nc_2958083
nc_13993550,nc_8327509
nc_11146643,nc_12926187
nc_11146643,nc_3234823
nc_11146643,nc_13300253
nc_11146643,nc_12422017
nc_12926187,nc_3234823
nc_12926187,nc_13300253
nc_12926187,nc_12422017
nc_3234823,nc_13300253
nc_3234823,nc_12422017
nc_13300253,nc_12422017
nc_9990339,nc_3369661
nc_13153808,nc_1401609
nc_9359298,nc_1365486
nc_7963435,nc_656894
nc_9430410,nc_1428382
nc_9430410,nc_1420561
nc_1428382,nc_1420561
nc_3356072,nc_12844117
nc_6248047,nc_13252749
nc_6248047,nc_13254355
nc_6248047,nc_6227537
nc_6248047,nc_12320940
nc_6248047,nc_2374887
nc_13252749,nc_13254355
nc_13252749,nc_6227537
nc_13252749,nc_12320940
nc_13252749,nc_2374887
nc_13254355,nc_6227537
nc_13254355,nc_12320940
nc_13254355,nc_2374887
nc_6227537,nc_12320940
nc_6227537,nc_2374887
nc_12320940,nc_2374887
nc_6720442,nc_3340141
nc_13719500,nc_9064440
nc_1145759,nc_8391601
nc_10776338,nc_2061667
nc_10776338,nc_3022928
nc_2061667,nc_3022928
nc_7916521,nc_12120296
nc_5909772,nc_12373491
nc_7481780,nc_1082119
nc_1700329,nc_3714888
nc_3726605,nc_1742394
nc_14042490,nc_12510019
nc_12838376,nc_1891373
nc_11518921,nc_6650378
nc_7340140,nc_12528916
nc_6122417,nc_13688548
nc_6122417,nc_555835
nc_13688548,nc_555835
nc_1522607,nc_1542168
nc_13541965,nc_69145
nc_13541965,nc_12806796
nc_69145,nc_12806796
nc_3118924,nc_9546128
nc_12686173,nc_7971862
nc_2279414,nc_238807
nc_2279414,nc_405460
nc_2279414,nc_281535
nc_2279414,nc_2418233
nc_238807,nc_405460
nc_238807,nc_281535
nc_238807,nc_2418233
nc_405460,nc_281535
nc_405460,nc_2418233
nc_281535,nc_2418233
nc_7510081,nc_8269153
nc_7510081,nc_8289618
nc_8269153,nc_8289618
nc_12513299,nc_6337043
nc_1297930,nc_1776673
nc_3580445,nc_3183624
nc_2156859,nc_1352892
nc_7967546,nc_1681993
nc_9667160,nc_8536559
nc_3263339,nc_9984487
nc_8993285,nc_3764375
nc_8993285,nc_10401138
nc_3764375,nc_10401138
nc_515849,nc_6160610
nc_9135901,nc_9203612
nc_1239029,nc_822151
nc_11855015,nc_6149336
nc_9131445,nc_3500087
nc_13183850,nc_13461922
nc_3241375,nc_10395646
nc_3241375,nc_3978056
nc_3241375,nc_9864949
nc_3241375,nc_13219750
nc_3241375,nc_3295594
nc_10395646,nc_3978056
nc_10395646,nc_9864949
nc_10395646,nc_13219750
nc_10395646,nc_3295594
nc_3978056,nc_9864949
nc_3978056,nc_13219750
nc_3978056,nc_3295594
nc_9864949,nc_13219750
nc_9864949,nc_3295594
nc_13219750,nc_3295594
nc_8572430,nc_12030022
nc_2133328,nc_2134660
nc_2133328,nc_3544992
nc_2134660,nc_3544992
nc_14131852,nc_6794308
nc_14131852,nc_6647326
nc_14131852,nc_5895377
nc_14131852,nc_14074062
nc_14131852,nc_13868852
nc_14131852,nc_14043416
nc_6794308,nc_6647326
nc_6794308,nc_5895377
nc_6794308,nc_14074062
nc_6794308,nc_13868852
nc_6794308,nc_14043416
nc_6647326,nc_5895377
nc_6647326,nc_14074062
nc_6647326,nc_13868852
nc_6647326,nc_14043416
nc_5895377,nc_14074062
nc_5895377,nc_13868852
nc_5895377,nc_14043416
nc_14074062,nc_13868852
nc_14074062,nc_14043416
nc_13868852,nc_14043416
nc_6555893,nc_5997004
nc_6555893,nc_6573263
nc_6555893,nc_780447
nc_5997004,nc_6573263
nc_5997004,nc_780447
nc_6573263,nc_780447
nc_7187545,nc_611967
nc_12197688,nc_12210202
nc_12197688,nc_13632375
nc_12210202,nc_13632375
nc_992603,nc_11619015
nc_7016200,nc_8590472
nc_9332743,nc_406166
nc_6782360,nc_6718381
nc_3296589,nc_10259808
nc_3296589,nc_12536107
nc_10259808,nc_12536107
nc_1885585,nc_2804663
nc_1885585,nc_13670740
nc_1885585,nc_1882193
nc_2804663,nc_13670740
nc_2804663,nc_1882193
nc_13670740,nc_1882193
nc_14100186,nc_3820909
nc_13219532,nc_1766208
nc_40368,nc_13170631
nc_2405081,nc_2416963
nc_11884399,nc_2818501
nc_8273667,nc_7743469
nc_8273667,nc_7649184
nc_7743469,nc_7649184
nc_2217669,nc_9038540
nc_2217669,nc_10056965
nc_2217669,nc_10591655
nc_2217669,nc_10444766
nc_9038540,nc_10056965
nc_9038540,nc_10591655
nc_9038540,nc_10444766
nc_10056965,nc_10591655
nc_10056965,nc_10444766
nc_10591655,nc_10444766
nc_3545241,nc_1263989
nc_416234,nc_816533
nc_12513393,nc_3225481
nc_8267404,nc_1347797
nc_8267404,nc_12173896
nc_1347797,nc_12173896
nc_3742550,nc_10327576
nc_6465200,nc_7778672
nc_12733107,nc_12733531
nc_12733107,nc_12304485
nc_12733107,nc_5902249
nc_12733531,nc_12304485
nc_12733531,nc_5902249
nc_12304485,nc_5902249
nc_1702841,nc_7479019
nc_1702841,nc_13023550
nc_7479019,nc_13023550
nc_11225542,nc_11309105
nc_10989702,nc_2576551
nc_10989702,nc_10902617
nc_2576551,nc_10902617
nc_8007970,nc_12534890
nc_630376,nc_800688
nc_11392496,nc_2357997
nc_974728,nc_12155651
nc_9748190,nc_9679828
nc_9748190,nc_9794522
nc_9748190,nc_13752887
nc_9679828,nc_9794522
nc_9679828,nc_13752887
nc_9794522,nc_13752887
nc_1632139,nc_2891529
nc_9443474,nc_10160232
nc_1143828,nc_11321885
nc_7075150,nc_7037885
nc_2358150,nc_2513003
nc_1386128,nc_9606918
nc_11342601,nc_1124475
nc_9751296,nc_9829584
nc_339475,nc_304118
nc_339475,nc_304114
nc_304118,nc_304114
nc_6864167,nc_12855983
nc_8783510,nc_12359985
nc_1726400,nc_3299534
nc_11741283,nc_1634256
nc_12214372,nc_4112631
nc_1735491,nc_6893434
nc_3382104,nc_2539738
nc_298531,nc_13322038
nc_9070892,nc_362077
nc_10428584,nc_6997109
nc_201316,nc_1147688
nc_3874159,nc_2907735
nc_7991638,nc_7566731
nc_7991638,nc_8488291
nc_7991638,nc_7930809
nc_7566731,nc_8488291
nc_7566731,nc_7930809
nc_8488291,nc_7930809
nc_1417034,nc_1422321
nc_1417034,nc_187132
nc_1422321,nc_187132
nc_1472715,nc_1520270
nc_1472715,nc_13695497
nc_1520270,nc_13695497
nc_10264636,nc_9273324
nc_11309615,nc_1657866
nc_11309615,nc_12002216
nc_1657866,nc_12002216
nc_13733078,nc_7899559
nc_13733078,nc_8261899
nc_7899559,nc_8261899
nc_12029703,nc_7690230
nc_13635179,nc_13659189
nc_4041712,nc_10786104
nc_13062702,nc_3567941
nc_10730493,nc_813099
nc_12612458,nc_9042571
nc_10457510,nc_10043056
nc_10457510,nc_8897980
nc_10043056,nc_8897980
nc_3263320,nc_12599314
nc_7962382,nc_3302759
nc_10638684,nc_7424075
nc_1384913,nc_9492002
nc_2906562,nc_10740720
nc_896276,nc_7285224
nc_13380424,nc_9311682
nc_8559232,nc_973118
nc_654611,nc_6095958
nc_1020377,nc_7288634
nc_1020377,nc_937489
nc_7288634,nc_937489
nc_959911,nc_9839072
nc_959911,nc_187234
nc_9839072,nc_187234
nc_3128234,nc_12513972
nc_3128234,nc_3161799
nc_12513972,nc_3161799
nc_8247458,nc_977310
nc_4087350,nc_4006235
nc_1603876,nc_13142291
nc_8959424,nc_3808232
nc_406591,nc_10767763
nc_406591,nc_2846771
nc_10767763,nc_2846771
nc_586564,nc_6094120
nc_6273514,nc_8786441
nc_6273514,nc_11381097
nc_8786441,nc_11381097
nc_12717520,nc_6717272
nc_11756241,nc_13789459
nc_10342657,nc_11780728
nc_10342657,nc_11794886
nc_11780728,nc_11794886
nc_12776514,nc_8345448
nc_10582383,nc_3214281
nc_12414287,nc_13619073
nc_1340473,nc_1391987
nc_1340473,nc_13627651
nc_1391987,nc_13627651
nc_8948785,nc_14114103
nc_983180,nc_7964756
nc_9134605,nc_9200572
nc_9134605,nc_9216082
nc_9200572,nc_9216082
nc_2403697,nc_2403694
nc_2403697,nc_2456743
nc_2403694,nc_2456743
nc_8038527,nc_6442556
nc_8038527,nc_4137986
nc_6442556,nc_4137986
nc_8572600,nc_2725886
nc_8572600,nc_11546041
nc_2725886,nc_11546041
nc_544480,nc_678946
nc_544480,nc_602002
nc_544480,nc_409038
nc_678946,nc_602002
nc_678946,nc_409038
nc_602002,nc_409038
nc_1365597,nc_13229911
nc_7933076,nc_1175204
nc_783548,nc_761797
nc_783548,nc_555335
nc_761797,nc_555335
nc_8751007,nc_2435900
nc_1408911,nc_1402678
nc_11396892,nc_894824
nc_582771,nc_9990379
nc_10150098,nc_2757942
nc_2205857,nc_2689098
nc_2205857,nc_2146116
nc_2205857,nc_1318340
nc_2689098,nc_2146116
nc_2689098,nc_1318340
nc_2146116,nc_1318340
nc_10195841,nc_13235127
nc_13756405,nc_8605310
nc_1081844,nc_8078655
nc_10166965,nc_10721797
nc_7501790,nc_13729822
nc_3742937,nc_10968118
nc_12992818,nc_7985879
